,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
PO8,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
P6,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
P2,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.0020938023450586263,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.0,0.016959798994974875,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01654103852596315,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01277219430485762,0.012981574539363484,0.012981574539363484,0.01675041876046901,0.012981574539363484,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01675041876046901,0.016959798994974875,0.016959798994974875
CPz,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
TP8,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
C6,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
C2,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
FC4,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
FT8,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
F6,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
AF8,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
AF4,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.0020938023450586263,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.0,0.016959798994974875,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01654103852596315,0.01675041876046901,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01277219430485762,0.012981574539363484,0.012981574539363484,0.01675041876046901,0.012981574539363484,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01675041876046901,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.016959798994974875,0.01675041876046901,0.016959798994974875,0.016959798994974875
F2,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
FCz,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.0023027004396064476,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.0,0.01695624869164748,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.016537575884446307,0.01674691228804689,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.012769520619635755,0.012978857023236342,0.012978857023236342,0.01674691228804689,0.012978857023236342,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01695624869164748,0.01674691228804689,0.01695624869164748,0.01695624869164748
