,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
P2,0.017059553349875932,0.016749379652605458,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.016749379652605458,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.0,0.0,0.011786600496277916,0.008374689826302729,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.016749379652605458,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.016749379652605458,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.016749379652605458,0.016749379652605458,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.016749379652605458,0.017059553349875932,0.017059553349875932,0.009925558312655087,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.016749379652605458,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932,0.017059553349875932
CPz,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
CP4,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
TP8,0.016714422158548233,0.01623686723973257,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.01623686723973257,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.0,0.0,0.01766953199617956,0.015281757402101241,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.01623686723973257,0.01623686723973257,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.01623686723973257,0.016714422158548233,0.016714422158548233,0.017191977077363897,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.01623686723973257,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233,0.016714422158548233
C6,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
C2,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
FC4,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
FT8,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.0,0.0,0.011581834806461445,0.008229198415117342,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.009753124047546479,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01676318195672051,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634,0.01706796708320634
F6,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
AF8,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
AF4,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
F2,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
FCz,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.0,0.0,0.011480718280836032,0.008242566970856638,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016485133941713276,0.017073888725345893,0.017073888725345893,0.00971445392993818,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.016779511333529586,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893,0.017073888725345893
